itemID,userID,rating,timestamp,category,brand
1124,173309,2,9/22/2013,Computers & Accessories,Logitech
1670,173505,4,9/23/2013,Computers & Accessories,ViewSonic
1124,173703,5,9/23/2013,Portable Audio & Video,Sony
2415,173720,5,9/23/2013,Headphones,Sony
2,173755,1,9/24/2013,Television & Video,Toshiba
2340,173934,4,9/24/2013,Camera & Photo,Kodak
2,160248,5,9/25/2013,Headphones,EldHus
1575,173978,5,9/25/2013,Headphones,Sony
2129,173982,5,9/25/2013,Headphones,Sony
1575,173997,2,9/25/2013,Headphones,Sony
2415,174057,4,9/25/2013,Computers & Accessories,Fintie
1715,174280,5,9/26/2013,Headphones,Sony
619,174360,5,9/27/2013,Computers & Accessories,Logitech
1886,174390,5,9/27/2013,Computers & Accessories,EldHus
2,23257,5,9/27/2013,Headphones,Sony
111,174555,2,9/28/2013,Headphones,Sony
2483,174610,1,9/28/2013,Camera & Photo,Kodak
1124,174664,3,9/29/2013,Television & Video,Philips
1715,91038,5,9/29/2013,Camera & Photo,Kodak
259,174864,1,9/30/2013,Accessories & Supplies,Jabra
791,175075,5,10/1/2013,Computers & Accessories,Logitech
2129,175145,1,10/2/2013,Headphones,JVC
619,175267,5,10/2/2013,Headphones,Bose
2483,175325,4,10/2/2013,Camera & Photo,Fujifilm
2415,175531,5,10/2/2013,Headphones,Sony
111,175569,1,10/2/2013,Computers & Accessories,Logitech
468,175699,4,10/2/2013,Portable Audio & Video,JLAB
1124,57361,5,10/3/2013,Car Electronics & GPS,Garmin
2483,175773,4,10/3/2013,Camera & Photo,Canon
3403,175867,2,10/3/2013,Computers & Accessories,Linksys
1575,176192,5,10/4/2013,Headphones,Sony
468,176194,5,10/4/2013,Computers & Accessories,Logitech
791,176243,4,10/4/2013,Headphones,Sony
1575,176323,5,10/5/2013,Car Electronics & GPS,Garmin
259,91772,4,10/6/2013,Camera & Photo,Sony
2279,176479,5,10/6/2013,Headphones,Etre Jeune
2486,176754,2,10/7/2013,Camera & Photo,Canon
1575,177174,4,10/8/2013,Headphones,Sony
2483,177305,1,10/9/2013,Headphones,JLAB
1575,19275,5,10/10/2013,Portable Audio & Video,Pyle
1670,177712,5,10/11/2013,Headphones,Sony
647,46878,3,10/11/2013,Headphones,Pyle
1575,177733,4,10/11/2013,Computers & Accessories,Logitech
2340,143238,5,10/11/2013,Car Electronics & GPS,Garmin
2415,177846,4,10/11/2013,Camera & Photo,Samsung
2415,120127,5,10/11/2013,Accessories & Supplies,EldHus
259,178148,5,10/13/2013,Computers & Accessories,Logitech
1715,61456,3,10/16/2013,Computers & Accessories,Logitech
2129,178937,5,10/16/2013,Computers & Accessories,Logitech
1575,178950,5,10/16/2013,Television & Video,Samsung
2340,71358,5,10/17/2013,Headphones,Sony
2031,179145,5,10/17/2013,Computers & Accessories,Logitech
2,179438,5,10/18/2013,Headphones,Bose
2415,55209,4,10/19/2013,Headphones,Sony
1886,55209,4,10/19/2013,Headphones,Panasonic
1670,179572,5,10/19/2013,Computers & Accessories,Logitech
2129,179584,5,10/19/2013,Headphones,Bose
468,179491,5,10/19/2013,Computers & Accessories,Logitech
1886,179625,5,10/19/2013,Headphones,Sony
791,31364,5,10/20/2013,Computers & Accessories,EldHus
1886,137212,5,10/22/2013,Accessories & Supplies,Etre Jeune
647,180157,5,10/22/2013,Camera & Photo,Canon
1575,180407,5,10/23/2013,Computers & Accessories,Fintie
2483,180473,3,10/23/2013,Camera & Photo,Samsung
2340,69034,5,10/25/2013,Television & Video,Pyle
1496,181020,4,10/25/2013,Headphones,EldHus
619,181091,5,10/25/2013,Television & Video,Samsung
1670,181134,4,10/26/2013,Computers & Accessories,Logitech
1124,181370,5,10/27/2013,Computers & Accessories,Linksys
2129,181382,5,10/27/2013,Computers & Accessories,Logitech
2129,181389,5,10/27/2013,Television & Video,Samsung
791,123553,4,10/27/2013,Television & Video,Samsung
2340,160630,2,10/27/2013,Headphones,Bose
2486,84825,5,10/28/2013,Television & Video,Samsung
457,181530,5,10/28/2013,Headphones,Bose
1575,181750,4,10/29/2013,Headphones,Sony
619,56616,3,10/29/2013,Headphones,Jabra
2,181991,3,10/30/2013,Headphones,Pyle
1372,182188,5,10/30/2013,Portable Audio & Video,Pyle
2415,182285,1,10/31/2013,Accessories & Supplies,Jabra
2129,71015,4,10/31/2013,Computers & Accessories,Sennheiser
2279,182342,3,10/31/2013,Computers & Accessories,Logitech
2031,182355,4,10/31/2013,Computers & Accessories,Toshiba
791,182375,4,10/31/2013,Television & Video,Samsung
111,182534,5,11/1/2013,Headphones,Panasonic
1715,182574,5,11/1/2013,Headphones,Sony
1372,182580,5,11/1/2013,Television & Video,Samsung
1575,182595,5,11/1/2013,Headphones,Sony
1886,182912,5,11/2/2013,Computers & Accessories,Logitech
2129,65744,3,11/3/2013,Headphones,Sony
2031,183053,3,11/3/2013,Portable Audio & Video,Philips
1575,183099,5,11/3/2013,Computers & Accessories,Logitech
2483,183198,4,11/4/2013,Television & Video,Samsung
1575,183424,2,11/5/2013,Home Audio,Pyle
1886,183493,4,11/5/2013,Headphones,Sennheiser
2340,183594,3,11/5/2013,Camera & Photo,Canon
2483,143004,5,11/6/2013,Computers & Accessories,Logitech
1715,184152,5,11/7/2013,Headphones,JLAB
2129,184282,4,11/8/2013,Television & Video,Samsung
2483,184315,5,11/8/2013,Computers & Accessories,Logitech
1496,184332,5,11/8/2013,Headphones,Panasonic
259,184539,5,11/9/2013,Camera & Photo,Canon
283,184812,3,11/10/2013,Television & Video,Sony
619,184910,2,11/11/2013,Computers & Accessories,Linksys
2483,184945,5,11/11/2013,Home Audio,Pyle
2483,185010,3,11/11/2013,Camera & Photo,Kodak
2483,185019,2,11/12/2013,Camera & Photo,Kodak
2340,185025,5,11/12/2013,Headphones,JLAB
1124,185108,4,11/12/2013,Camera & Photo,Samsung
2031,185109,5,11/12/2013,Computers & Accessories,Logitech
2415,185143,5,11/12/2013,Headphones,EldHus
1886,185184,5,11/12/2013,Camera & Photo,Fujifilm
1575,185311,5,11/13/2013,Computers & Accessories,Kensington
468,185525,4,11/13/2013,Headphones,JLAB
1575,185711,3,11/14/2013,Portable Audio & Video,Sony
2415,185923,1,11/15/2013,Computers & Accessories,Logitech
2486,186058,4,11/15/2013,Computers & Accessories,ViewSonic
259,186081,2,11/15/2013,Portable Audio & Video,Pyle
259,92497,5,11/15/2013,Headphones,Sennheiser
1372,186148,5,11/16/2013,Computers & Accessories,Bose
2129,186222,1,11/16/2013,Television & Video,Samsung
2483,186224,5,11/16/2013,Television & Video,Samsung
2483,100929,5,11/16/2013,Television & Video,Samsung
2486,45878,4,11/16/2013,Headphones,Sony
1670,186335,5,11/16/2013,Headphones,Bose
2031,186444,5,11/17/2013,Computers & Accessories,Bose
2279,186679,4,11/18/2013,Accessories & Supplies,Etre Jeune
791,186746,5,11/18/2013,Computers & Accessories,Logitech
791,186751,5,11/18/2013,Computers & Accessories,Logitech
647,186752,5,11/18/2013,Computers & Accessories,Logitech
647,186906,5,11/19/2013,Headphones,Bose
2340,187022,5,11/19/2013,Car Electronics & GPS,Sony
2486,187083,4,11/19/2013,Camera & Photo,Nikon
259,187135,5,11/19/2013,Computers & Accessories,Logitech
2340,60897,5,11/20/2013,Headphones,Sennheiser
2129,187581,4,11/21/2013,Camera & Photo,Nikon
1715,187668,4,11/21/2013,Portable Audio & Video,Uniden
2486,188703,4,11/23/2013,Television & Video,Samsung
1886,189150,4,11/24/2013,Camera & Photo,Canon
1575,189217,5,11/24/2013,Headphones,Sony
2340,189383,3,11/24/2013,Headphones,Sony
2415,189886,2,11/26/2013,Camera & Photo,Sony
2415,189907,5,11/26/2013,Accessories & Supplies,EldHus
2483,189927,2,11/26/2013,Computers & Accessories,DURAGADGET
1670,189945,5,11/26/2013,Headphones,Sony
1124,190423,4,11/27/2013,Computers & Accessories,ViewSonic
1124,190434,4,11/27/2013,Camera & Photo,Samsung
1372,190468,5,11/27/2013,Computers & Accessories,EldHus
2279,170649,3,11/28/2013,Headphones,Bose
2129,190609,3,11/28/2013,Accessories & Supplies,EldHus
1575,190789,3,11/29/2013,Headphones,Philips
2279,190934,5,11/30/2013,Computers & Accessories,Logitech
1886,190950,3,11/30/2013,Computers & Accessories,Logitech
2129,190952,5,11/30/2013,Television & Video,Samsung
1124,191046,5,11/30/2013,Computers & Accessories,Linksys
1372,191083,2,11/30/2013,Headphones,Sony
1124,191411,4,12/1/2013,Headphones,Tiamat
1372,191423,2,12/1/2013,Camera & Photo,Samsung
1670,191452,5,12/1/2013,Headphones,Sony
2483,191465,3,12/1/2013,Headphones,Bose
2129,191502,5,12/1/2013,Headphones,Bose
2129,191505,5,12/1/2013,Headphones,JLAB
1575,191600,4,12/2/2013,Headphones,Sony
2340,191791,5,12/2/2013,Camera & Photo,Canon
1715,192017,5,12/3/2013,Accessories & Supplies,Etre Jeune
2031,192065,5,12/3/2013,Camera & Photo,Fujifilm
791,192208,5,12/3/2013,Computers & Accessories,Logitech
1496,192242,3,12/3/2013,Headphones,JLAB
2129,192635,1,12/4/2013,Computers & Accessories,Logitech
2340,192665,5,12/5/2013,Camera & Photo,Sony
457,192789,5,12/5/2013,Portable Audio & Video,Pyle
468,192805,5,12/5/2013,Computers & Accessories,Logitech
1670,192930,5,12/5/2013,Camera & Photo,Canon
2031,193069,4,12/6/2013,Headphones,Sony
2279,193078,5,12/6/2013,Camera & Photo,Samsung
2486,186385,5,12/6/2013,Accessories & Supplies,EldHus
2129,193304,5,12/6/2013,Accessories & Supplies,Etre Jeune
1886,193345,5,12/6/2013,Camera & Photo,Sony
2340,193352,2,12/6/2013,Home Audio,Pyle
647,193538,2,12/7/2013,Camera & Photo,Kodak
1575,91080,2,12/7/2013,Computers & Accessories,Fintie
2486,85958,4,12/8/2013,Portable Audio & Video,Pyle
791,193901,5,12/8/2013,Headphones,Sennheiser
457,194342,3,12/9/2013,Computers & Accessories,Logitech
2340,194412,5,12/9/2013,Headphones,Sennheiser
2486,194646,4,12/10/2013,Headphones,Sony
2129,194668,5,12/10/2013,Headphones,Sony
1372,194672,4,12/10/2013,Television & Video,Samsung
2129,195011,4,12/11/2013,Television & Video,Samsung
1575,136855,5,12/11/2013,Computers & Accessories,Logitech
1575,195207,1,12/11/2013,Headphones,Sony
791,195374,3,12/12/2013,Camera & Photo,ViewSonic
1575,195478,5,12/12/2013,Headphones,Sony
1372,195514,5,12/12/2013,Headphones,Panasonic
2129,195555,3,12/12/2013,Television & Video,Samsung
2129,195557,5,12/12/2013,Television & Video,Samsung
2129,195560,5,12/12/2013,Television & Video,Samsung
1124,195672,3,12/13/2013,Headphones,JLAB
2483,172520,5,12/13/2013,Headphones,EldHus
259,74176,5,12/14/2013,Television & Video,Samsung
259,195969,5,12/14/2013,Accessories & Supplies,EldHus
2279,196056,4,12/14/2013,Camera & Photo,Sony
1372,196163,1,12/14/2013,Computers & Accessories,Fintie
2340,196380,5,12/15/2013,Accessories & Supplies,ebasy
2031,196544,5,12/15/2013,Headphones,Sennheiser
2486,196652,5,12/16/2013,Computers & Accessories,Koolertron
791,196724,4,12/16/2013,Accessories & Supplies,EldHus
468,196774,5,12/16/2013,Headphones,JLAB
1575,196949,5,12/16/2013,Headphones,Sony
2129,196984,5,12/17/2013,Television & Video,Samsung
1715,197041,5,12/17/2013,Computers & Accessories,TaoTronics
1124,197363,3,12/17/2013,Camera & Photo,Gary Fong
2031,104493,4,12/18/2013,Car Electronics & GPS,JVC
2129,197506,5,12/18/2013,Television & Video,Samsung
1575,197927,4,12/19/2013,Headphones,Sony
457,197966,1,12/19/2013,Camera & Photo,Fujifilm
2340,198034,3,12/19/2013,Headphones,JLAB
2129,148286,5,12/19/2013,Camera & Photo,Olympus
1670,198117,2,12/20/2013,Headphones,Bose
2340,198692,5,12/21/2013,Computers & Accessories,Logitech
1575,198989,5,12/22/2013,Camera & Photo,Olympus
1715,135317,3,12/23/2013,Car Electronics & GPS,Garmin
2483,199079,4,12/23/2013,Computers & Accessories,Logitech
1124,199219,2,12/23/2013,Headphones,Sennheiser
2486,199270,5,12/23/2013,Computers & Accessories,Linksys
2415,199271,2,12/23/2013,Headphones,JLAB
2129,199308,5,12/23/2013,Headphones,Skullcandy
2483,199325,2,12/23/2013,Portable Audio & Video,Pyle
647,84574,5,12/24/2013,Camera & Photo,Savage
2340,186997,5,12/25/2013,Camera & Photo,Kodak
1575,196504,4,12/26/2013,Computers & Accessories,Logitech
259,200011,5,12/26/2013,Accessories & Supplies,EldHus
791,200092,4,12/26/2013,Camera & Photo,Kodak
2415,200126,5,12/26/2013,Headphones,JLAB
2129,200267,5,12/26/2013,Television & Video,Samsung
1886,200406,3,12/26/2013,Camera & Photo,Kodak
1715,200425,4,12/26/2013,Television & Video,Samsung
2483,200515,5,12/27/2013,Computers & Accessories,Bose
1575,200551,5,12/27/2013,Headphones,Sony
1605,201165,4,12/28/2013,Computers & Accessories,EldHus
1886,201225,3,12/28/2013,Computers & Accessories,ViewSonic
1715,201256,5,12/28/2013,Computers & Accessories,Logitech
2279,201313,5,12/28/2013,Headphones,Sony
2486,201797,5,12/29/2013,Computers & Accessories,Logitech
2483,201812,5,12/29/2013,Camera & Photo,Canon
2486,201822,4,12/29/2013,Computers & Accessories,Bose
457,201839,4,12/29/2013,Headphones,Sony
2129,201914,5,12/29/2013,Headphones,JLAB
2129,201927,4,12/29/2013,Portable Audio & Video,Logitech
1124,191287,4,12/30/2013,Headphones,Panasonic
2129,202128,5,12/30/2013,Headphones,TaoTronics
2129,202132,5,12/30/2013,Television & Video,Samsung
2129,202285,3,12/30/2013,Camera & Photo,Kodak
2129,53844,5,12/30/2013,Headphones,Sony
2486,94270,4,12/30/2013,Headphones,JLAB
2340,202369,5,12/30/2013,Headphones,JLAB
1605,202412,5,12/30/2013,Camera & Photo,Nikon
1886,197253,5,12/31/2013,Computers & Accessories,Sennheiser
2129,202764,3,12/31/2013,Car Electronics & GPS,Garmin
1670,202810,5,12/31/2013,Headphones,Bose
2129,202844,2,12/31/2013,Camera & Photo,ViewSonic
2486,202895,5,12/31/2013,Computers & Accessories,Etre Jeune
1715,18285,5,1/1/2014,Computers & Accessories,Logitech
2486,203446,5,1/1/2014,Camera & Photo,Nikon
259,203619,5,1/1/2014,Television & Video,Pyle
2129,203651,5,1/1/2014,Headphones,Panasonic
791,203679,5,1/1/2014,Television & Video,Samsung
1124,203693,4,1/1/2014,Computers & Accessories,Bose
2340,204019,4,1/2/2014,Headphones,Philips
1670,145277,5,1/2/2014,Camera & Photo,ViewSonic
2486,204635,5,1/3/2014,Headphones,Sennheiser
2129,204724,2,1/3/2014,Television & Video,Samsung
1124,204815,4,1/3/2014,Computers & Accessories,Logitech
791,204902,4,1/3/2014,Camera & Photo,ViewSonic
2279,205059,5,1/3/2014,Headphones,JLAB
2483,205210,5,1/3/2014,Headphones,Sony
2,205336,5,1/3/2014,Camera & Photo,Fujifilm
259,205671,5,1/4/2014,Computers & Accessories,Logitech
1575,205861,4,1/5/2014,Headphones,Sony
1575,205941,3,1/5/2014,Computers & Accessories,Fintie
1670,206196,2,1/5/2014,Computers & Accessories,Pyle
1670,102346,4,1/5/2014,Computers & Accessories,Logitech
2486,206205,4,1/5/2014,Camera & Photo,Canon
2340,206461,5,1/6/2014,Headphones,JLAB
2486,206502,4,1/6/2014,Portable Audio & Video,Sony
1886,206667,4,1/6/2014,Camera & Photo,Canon
1670,206690,5,1/6/2014,Computers & Accessories,Logitech
2486,206970,5,1/7/2014,Computers & Accessories,Logitech
2129,207274,5,1/7/2014,Television & Video,Samsung
2129,207664,5,1/8/2014,Portable Audio & Video,Pyle
1886,207765,5,1/8/2014,Headphones,Bose
2486,207909,5,1/8/2014,Camera & Photo,Canon
468,207932,5,1/8/2014,Camera & Photo,Samsung
1575,208376,5,1/9/2014,Camera & Photo,Samsung
1372,167748,4,1/9/2014,Home Audio,Pyle
791,208376,5,1/9/2014,Headphones,JLAB
2129,208768,5,1/10/2014,Headphones,Philips
3403,208998,5,1/10/2014,Headphones,EldHus
1372,209036,5,1/10/2014,Accessories & Supplies,Etre Jeune
2340,209041,5,1/10/2014,Computers & Accessories,Logitech
2486,209486,4,1/11/2014,Headphones,Philips
2129,209507,5,1/11/2014,Television & Video,Samsung
1575,209514,5,1/11/2014,Television & Video,Samsung
2129,209520,5,1/11/2014,Headphones,Sony
1715,209606,5,1/11/2014,Television & Video,Samsung
2,209660,4,1/11/2014,Camera & Photo,Fujifilm
1496,209817,4,1/12/2014,Television & Video,Samsung
2415,210178,5,1/13/2014,Headphones,Jabra
2129,210617,5,1/14/2014,Accessories & Supplies,EldHus
2279,210701,5,1/14/2014,Camera & Photo,Fujifilm
1670,210887,5,1/14/2014,Portable Audio & Video,Uniden
259,190109,5,1/14/2014,Headphones,EldHus
1886,211452,5,1/15/2014,Camera & Photo,Canon
2415,211473,1,1/15/2014,Portable Audio & Video,DBPOWER
1715,23314,4,1/15/2014,Camera & Photo,Canon
2415,114115,4,1/17/2014,Camera & Photo,HP
1670,212429,5,1/17/2014,Headphones,Bose
1496,212471,5,1/18/2014,Camera & Photo,Canon
2415,141184,4,1/18/2014,Computers & Accessories,Etre Jeune
1715,212904,5,1/19/2014,Car Electronics & GPS,Garmin
2279,213024,4,1/19/2014,Camera & Photo,Canon
1575,213116,5,1/19/2014,Headphones,Sony
1575,213117,5,1/19/2014,Headphones,Sony
1575,213120,4,1/19/2014,Headphones,Sony
1496,200008,3,1/20/2014,Headphones,Panasonic
2129,213374,5,1/20/2014,Headphones,Panasonic
259,213633,4,1/20/2014,Headphones,Sennheiser
2415,182261,5,1/20/2014,Headphones,Sennheiser
1605,213847,5,1/21/2014,Accessories & Supplies,Etre Jeune
1886,214017,5,1/21/2014,Headphones,Bose
2129,214104,1,1/21/2014,Television & Video,Samsung
2340,214183,5,1/21/2014,Headphones,Sony
1670,214313,3,1/22/2014,Television & Video,Toshiba
111,189151,5,1/22/2014,Headphones,Bose
1715,214497,5,1/22/2014,Computers & Accessories,Fintie
1575,214663,5,1/22/2014,Headphones,EldHus
1575,214971,5,1/23/2014,Television & Video,Samsung
1886,215279,5,1/24/2014,Headphones,Tiamat
2129,215390,5,1/24/2014,Computers & Accessories,Logitech
259,215476,5,1/25/2014,Television & Video,Samsung
619,215919,5,1/26/2014,Computers & Accessories,Linksys
2031,216000,5,1/26/2014,Computers & Accessories,Logitech
2129,216038,3,1/26/2014,Home Audio,Pyle
2129,216335,2,1/27/2014,Television & Video,Samsung
2129,216337,5,1/27/2014,Television & Video,Samsung
791,216684,5,1/28/2014,Camera & Photo,Fujifilm
1575,216895,5,1/28/2014,Portable Audio & Video,Pyle
2486,215939,5,1/28/2014,Camera & Photo,Kodak
2415,216997,5,1/28/2014,Computers & Accessories,Logitech
2483,217244,5,1/29/2014,Computers & Accessories,ViewSonic
2129,217275,4,1/29/2014,Camera & Photo,Samsung
283,217388,5,1/29/2014,Headphones,Sony
1670,217524,2,1/30/2014,Accessories & Supplies,Jabra
1124,217544,5,1/30/2014,Headphones,Sony
259,217729,5,1/30/2014,Headphones,Bose
1124,218146,5,1/31/2014,Portable Audio & Video,JLAB
1496,218218,5,1/31/2014,Computers & Accessories,Logitech
2129,218484,5,2/1/2014,Headphones,EldHus
2483,218971,4,2/3/2014,Television & Video,Samsung
2129,218979,4,2/3/2014,Television & Video,Samsung
791,219028,4,2/3/2014,Headphones,Sennheiser
1886,219084,1,2/3/2014,Headphones,JLAB
1575,219312,3,2/4/2014,Headphones,JLAB
2031,219405,1,2/4/2014,Computers & Accessories,Logitech
2340,219462,4,2/4/2014,Portable Audio & Video,Pyle
1124,219530,1,2/4/2014,Accessories & Supplies,EldHus
2415,219740,5,2/5/2014,Camera & Photo,Panasonic
2486,219746,5,2/5/2014,Camera & Photo,Canon
2486,219765,4,2/5/2014,Television & Video,Samsung
1575,219868,1,2/5/2014,Computers & Accessories,Logitech
1605,219411,4,2/6/2014,Camera & Photo,Fujifilm
111,220348,5,2/6/2014,Portable Audio & Video,JLAB
2279,220587,5,2/7/2014,Computers & Accessories,Linksys
2031,32634,4,2/7/2014,Accessories & Supplies,EldHus
1575,220813,4,2/8/2014,Headphones,JLAB
1372,220927,1,2/8/2014,Accessories & Supplies,EldHus
1886,220987,5,2/8/2014,Headphones,Panasonic
1886,221035,5,2/8/2014,Computers & Accessories,Logitech
1372,221124,5,2/9/2014,Headphones,Sennheiser
791,221209,5,2/9/2014,Headphones,JLAB
2129,221255,5,2/9/2014,Television & Video,Samsung
2279,221298,5,2/9/2014,Camera & Photo,Sony
2129,221411,5,2/10/2014,Camera & Photo,Kodak
2129,221650,3,2/10/2014,Television & Video,Samsung
1575,221681,3,2/10/2014,Camera & Photo,Samsung
1670,221757,2,2/10/2014,Computers & Accessories,Fintie
1670,221832,5,2/11/2014,Computers & Accessories,DURAGADGET
2031,222033,1,2/11/2014,Computers & Accessories,Linksys
1496,222078,5,2/11/2014,Headphones,Sennheiser
1886,222128,5,2/11/2014,Headphones,JLAB
2486,79677,5,2/11/2014,Accessories & Supplies,ebasy
1372,222203,5,2/12/2014,Headphones,Bose
1372,222209,5,2/12/2014,Headphones,JLAB
2129,222318,5,2/12/2014,Television & Video,Samsung
2129,222428,5,2/12/2014,Computers & Accessories,Logitech
468,222548,5,2/12/2014,Computers & Accessories,Kodak
2279,163278,4,2/13/2014,Portable Audio & Video,Uniden
2,222796,4,2/13/2014,Camera & Photo,Neewer
2031,222800,5,2/13/2014,Computers & Accessories,Logitech
2129,222999,5,2/13/2014,Accessories & Supplies,Jabra
1124,223138,5,2/14/2014,Television & Video,Samsung
791,223222,5,2/14/2014,Camera & Photo,Samsung
1575,223261,3,2/14/2014,Portable Audio & Video,Pyle
2031,223272,5,2/14/2014,Headphones,Sony
1886,223280,1,2/14/2014,Headphones,JVC
1575,223406,4,2/15/2014,Headphones,Sony
1575,223407,5,2/15/2014,Television & Video,Pyle
2031,223563,1,2/15/2014,Television & Video,Samsung
2486,223606,5,2/15/2014,Headphones,Sony
2279,223658,5,2/15/2014,Headphones,Bose
2340,223815,5,2/16/2014,Headphones,JLAB
3930,223867,1,2/16/2014,Headphones,EldHus
2129,223917,5,2/16/2014,Camera & Photo,Canon
1496,224035,5,2/16/2014,Computers & Accessories,Logitech
1715,224154,2,2/17/2014,Camera & Photo,Polaroid
2129,224295,5,2/17/2014,Television & Video,Samsung
2129,224296,5,2/17/2014,Television & Video,Samsung
1886,158149,1,2/17/2014,Home Audio,Pyle
1575,224382,5,2/17/2014,Headphones,Sony
2129,224505,5,2/18/2014,Television & Video,Samsung
2279,224650,1,2/18/2014,Television & Video,Pyle
3930,224714,5,2/18/2014,Computers & Accessories,Fintie
2340,225202,5,2/19/2014,Headphones,Bose
1575,225406,5,2/20/2014,Headphones,Sennheiser
2340,225495,5,2/20/2014,Headphones,JLAB
2340,225496,2,2/20/2014,Headphones,JLAB
2129,225688,3,2/20/2014,Headphones,Sennheiser
2129,225845,1,2/21/2014,Headphones,JLAB
2483,226162,5,2/21/2014,Accessories & Supplies,Etre Jeune
1575,226190,5,2/22/2014,Computers & Accessories,Jabra
791,226460,5,2/22/2014,Headphones,Sennheiser
1670,226474,5,2/22/2014,Camera & Photo,Vivitar
2486,226185,5,2/22/2014,Headphones,Bose
1575,226813,5,2/23/2014,Headphones,Sony
791,226875,3,2/24/2014,Accessories & Supplies,EldHus
2031,226881,4,2/24/2014,Computers & Accessories,Logitech
1496,91317,4,2/24/2014,Headphones,JLAB
1575,227141,5,2/24/2014,Computers & Accessories,Cooper Cases
1575,227338,4,2/25/2014,Headphones,JLAB
1496,215764,1,2/25/2014,Computers & Accessories,Logitech
619,227400,5,2/25/2014,Camera & Photo,Canon
1605,227435,5,2/25/2014,Headphones,Bose
2129,227440,2,2/25/2014,Headphones,Sennheiser
2129,227752,4,2/26/2014,Television & Video,Samsung
2483,25518,5,2/26/2014,Camera & Photo,Fujifilm
1372,228050,4,2/27/2014,Headphones,Sony
2486,228165,1,2/27/2014,Portable Audio & Video,Pyle
2031,228189,5,2/27/2014,Television & Video,Pyle
2486,228426,4,2/28/2014,Headphones,Panasonic
2486,228428,5,2/28/2014,Headphones,Bose
259,201059,4,3/1/2014,Camera & Photo,Nikon
1886,228761,5,3/1/2014,Headphones,Sennheiser
1886,228850,5,3/1/2014,Headphones,Sennheiser
2279,228926,5,3/1/2014,Camera & Photo,Neewer
2279,228959,4,3/1/2014,Camera & Photo,Canon
1715,228977,3,3/1/2014,Camera & Photo,Canon
1886,229180,4,3/2/2014,Camera & Photo,Samsung
2340,229290,4,3/2/2014,Headphones,Bose
1670,216434,5,3/2/2014,Television & Video,Pyle
2415,229473,4,3/3/2014,Car Electronics & GPS,Pyle
1372,230125,5,3/4/2014,Computers & Accessories,Logitech
1372,230456,5,3/5/2014,Computers & Accessories,Apple
1575,230489,3,3/5/2014,Computers & Accessories,Fintie
2129,230943,5,3/6/2014,Computers & Accessories,Fintie
1575,230954,5,3/6/2014,Television & Video,Samsung
2129,230958,5,3/6/2014,Headphones,Sony
1715,230965,5,3/6/2014,Accessories & Supplies,ebasy
2486,231025,5,3/7/2014,Camera & Photo,Nikon
1575,231093,5,3/7/2014,Accessories & Supplies,Etre Jeune
2129,231455,5,3/8/2014,Camera & Photo,Sony
1372,231526,5,3/8/2014,Camera & Photo,Nikon
2340,231663,5,3/9/2014,Camera & Photo,Neewer
1575,231851,1,3/9/2014,Headphones,JLAB
1575,232110,5,3/10/2014,Headphones,Sony
1670,232295,5,3/10/2014,Headphones,Bose
2483,232405,5,3/11/2014,Camera & Photo,Kodak
1605,232651,5,3/11/2014,Camera & Photo,Neewer
2279,232710,1,3/12/2014,Computers & Accessories,Logitech
2415,232976,4,3/12/2014,Camera & Photo,Kodak
259,233138,4,3/13/2014,Television & Video,Samsung
2415,233203,5,3/13/2014,Camera & Photo,Neewer
457,233251,5,3/13/2014,Headphones,JLAB
2340,233451,4,3/14/2014,Headphones,Bose
1670,233467,5,3/14/2014,Headphones,Bose
1670,233496,5,3/14/2014,Computers & Accessories,Logitech
2031,183281,4,3/14/2014,Camera & Photo,Canon
2129,233540,5,3/14/2014,Television & Video,Samsung
1124,14500,5,3/14/2014,Camera & Photo,Fujifilm
2129,234028,5,3/15/2014,Computers & Accessories,Bose
2031,234056,5,3/16/2014,Computers & Accessories,EldHus
1372,234113,5,3/16/2014,Headphones,JLAB
1575,234293,5,3/16/2014,Headphones,Sony
2340,234314,4,3/16/2014,Camera & Photo,Canon
2129,234618,1,3/17/2014,Television & Video,Samsung
2031,234703,1,3/17/2014,Headphones,Sennheiser
647,234912,5,3/18/2014,Headphones,JLAB
2340,235213,5,3/19/2014,Camera & Photo,Samsung
1575,235374,5,3/19/2014,Headphones,Sony
1575,235376,5,3/19/2014,Headphones,Sony
1575,235377,5,3/19/2014,Headphones,Sony
1670,235441,5,3/19/2014,Security & Surveillance,Uniden
2415,235449,5,3/19/2014,Portable Audio & Video,Uniden
2129,235599,3,3/20/2014,Television & Video,Samsung
1886,83224,3,3/20/2014,Television & Video,Samsung
111,235749,5,3/20/2014,Headphones,Sony
2486,235837,2,3/20/2014,Headphones,JLAB
2483,235993,5,3/21/2014,Computers & Accessories,Logitech
2340,236250,5,3/22/2014,Camera & Photo,Samsung
2279,236390,4,3/22/2014,Headphones,Panasonic
1575,236606,3,3/23/2014,Headphones,Sony
2031,237266,5,3/25/2014,Headphones,Panasonic
3930,237458,5,3/25/2014,Headphones,Philips
2415,237594,5,3/26/2014,Headphones,Sennheiser
2129,126620,4,3/26/2014,Television & Video,Samsung
2129,237976,1,3/27/2014,Computers & Accessories,ViewSonic
791,238134,5,3/27/2014,Accessories & Supplies,ebasy
2415,238506,5,3/28/2014,Camera & Photo,Samsung
